Step,Accuracy,Loss
512,11.71875,0.325594961643219
1024,10.9375,0.3236669898033142
1536,10.9375,0.32430499792099
2048,10.9375,0.3237888216972351
2560,12.890625,0.32485753297805786
3072,12.890625,0.3250184655189514
3584,11.328125,0.3250195384025574
4096,9.375,0.3250431716442108
4608,12.890625,0.3246822953224182
5120,9.765625,0.32516005635261536
5632,11.328125,0.32503098249435425
6144,13.28125,0.32483813166618347
6656,11.71875,0.32509705424308777
7168,8.984375,0.32507210969924927
7680,14.453125,0.3247928321361542
8192,16.40625,0.3246449828147888
8704,13.28125,0.32497304677963257
9216,8.203125,0.32538798451423645
9728,7.03125,0.32536810636520386
10240,8.59375,0.3243003487586975
10752,9.375,0.3239474594593048
11008,14.84375,0.3224330544471741
11520,14.84375,0.3241589665412903
12032,14.453125,0.32521292567253113
12544,10.15625,0.32543376088142395
13056,11.71875,0.3249390721321106
13568,10.9375,0.3243977427482605
14080,10.546875,0.32497256994247437
14592,10.9375,0.3248651623725891
15104,13.28125,0.32451969385147095
15616,14.453125,0.32463598251342773
16128,8.203125,0.3249048888683319
16640,10.15625,0.3251294493675232
17152,12.109375,0.3247137665748596
17664,9.375,0.3251962959766388
18176,8.984375,0.32549673318862915
18688,9.375,0.32517990469932556
19200,13.671875,0.32496172189712524
19712,14.0625,0.3242640793323517
20224,10.9375,0.324909508228302
20736,10.546875,0.3247426152229309
21248,10.15625,0.3251176178455353
21504,8.59375,0.3247782588005066
22016,9.765625,0.32546183466911316
22528,10.15625,0.32448476552963257
23040,10.9375,0.3249465823173523
23552,11.71875,0.32503050565719604
24064,12.109375,0.3246001899242401
24576,9.765625,0.32483339309692383
25088,9.375,0.3249252438545227
25600,12.109375,0.3234274983406067
26112,14.453125,0.32385286688804626
26624,11.71875,0.32408761978149414
27136,10.15625,0.32754752039909363
27648,12.109375,0.32395872473716736
28160,15.625,0.32487088441848755
28672,13.671875,0.32443946599960327
29184,14.84375,0.3222270607948303
29696,12.109375,0.31996530294418335
30208,13.28125,0.32205086946487427
30720,10.9375,0.3211219906806946
31232,14.84375,0.32060569524765015
31744,17.578125,0.31888023018836975
32000,19.140625,0.31539446115493774
32512,11.328125,0.32081323862075806
33024,19.53125,0.3193468451499939
33536,13.671875,0.31893759965896606
34048,12.890625,0.32075566053390503
34560,19.921875,0.3154001533985138
35072,17.1875,0.3166961669921875
35584,22.65625,0.3076370656490326
36096,16.796875,0.3075418174266815
36608,17.96875,0.3083452880382538
37120,17.1875,0.3111124634742737
37632,19.921875,0.3137173652648926
38144,18.75,0.31391435861587524
38656,21.09375,0.3142154812812805
39168,18.359375,0.31536051630973816
39680,18.359375,0.3098981976509094
40192,16.796875,0.31031399965286255
40704,18.75,0.31313735246658325
41216,19.53125,0.30704444646835327
41728,17.578125,0.31007665395736694
42240,21.09375,0.3020015358924866
42752,14.0625,0.3211432099342346
43008,16.40625,0.3163932263851166
43520,19.53125,0.3065546154975891
44032,25.78125,0.3036055862903595
44544,23.4375,0.3041638731956482
45056,24.609375,0.30469298362731934
45568,20.703125,0.30957937240600586
46080,16.796875,0.3069409728050232
46592,19.53125,0.3079635500907898
47104,19.921875,0.3060137629508972
47616,26.5625,0.2999606728553772
48128,26.171875,0.29766708612442017
48640,19.53125,0.30728545784950256
49152,21.09375,0.3000209927558899
49664,21.875,0.30724623799324036
50176,23.4375,0.3045201599597931
50688,22.265625,0.3056325614452362
51200,26.171875,0.30409911274909973
51712,17.96875,0.3077806830406189
52224,22.65625,0.30679991841316223
52736,23.828125,0.3030145764350891
53248,17.578125,0.30217117071151733
53504,25.390625,0.30035194754600525
54016,20.703125,0.3117384910583496
54528,21.484375,0.30491557717323303
55040,20.3125,0.30720096826553345
55552,25.0,0.30247801542282104
56064,16.796875,0.30618566274642944
56576,25.390625,0.29693108797073364
57088,30.078125,0.28857916593551636
57600,17.578125,0.3068585991859436
58112,23.046875,0.2997020184993744
58624,23.046875,0.29994267225265503
59136,27.34375,0.29979926347732544
59648,25.0,0.29740622639656067
60160,22.265625,0.30091357231140137
60672,23.046875,0.30035799741744995
61184,21.875,0.3017699122428894
61696,19.53125,0.30603843927383423
62208,24.21875,0.3014259934425354
62720,24.609375,0.30472180247306824
63232,24.21875,0.3094908595085144
63744,24.21875,0.296588659286499
64000,24.609375,0.3000919222831726
64512,23.828125,0.3023293614387512
65024,22.265625,0.30096670985221863
65536,25.78125,0.2958013415336609
66048,23.046875,0.3041609227657318
66560,25.78125,0.2982603907585144
67072,24.609375,0.29816481471061707
67584,22.65625,0.2983989417552948
68096,27.734375,0.2960074543952942
68608,23.828125,0.2961729168891907
69120,22.265625,0.299652636051178
69632,29.296875,0.2920864224433899
70144,19.921875,0.3037552535533905
70656,25.390625,0.30347302556037903
71168,25.390625,0.29467901587486267
71680,21.484375,0.31036192178726196
72192,22.65625,0.3039551377296448
72704,21.875,0.30033713579177856
73216,21.09375,0.29949450492858887
73728,26.171875,0.2947683334350586
74240,23.046875,0.2982257008552551
74752,23.828125,0.29921776056289673
75008,25.0,0.29633110761642456
75520,30.859375,0.2873932719230652
76032,28.90625,0.2937029004096985
76544,28.515625,0.2867956757545471
77056,26.5625,0.2983773350715637
77568,24.21875,0.30387645959854126
78080,28.90625,0.2924099564552307
78592,27.734375,0.29666581749916077
79104,29.6875,0.2947964668273926
79616,27.734375,0.28953737020492554
80128,23.046875,0.29695314168930054
80640,21.875,0.295421302318573
81152,26.953125,0.2956964075565338
81664,26.953125,0.2975211441516876
82176,23.828125,0.2982727885246277
82688,24.609375,0.2983655631542206
83200,18.75,0.3088434338569641
83712,26.171875,0.29786399006843567
84224,16.796875,0.31243520975112915
84736,21.875,0.3045286536216736
85248,25.78125,0.2965279221534729
85504,25.0,0.29844850301742554
86016,24.21875,0.2907840609550476
86528,28.515625,0.2976088225841522
87040,27.34375,0.2987974286079407
87552,24.21875,0.2969357371330261
88064,26.953125,0.29056504368782043
88576,24.609375,0.29883211851119995
89088,22.65625,0.2923292815685272
89600,21.875,0.30398720502853394
90112,25.0,0.30013221502304077
90624,23.828125,0.29669493436813354
91136,23.828125,0.291606605052948
91648,27.34375,0.2922099530696869
92160,27.734375,0.2991853356361389
92672,27.34375,0.2991373538970947
93184,26.171875,0.30132803320884705
93696,20.3125,0.30023735761642456
94208,20.703125,0.30213290452957153
94720,27.34375,0.2943798899650574
95232,24.609375,0.29624924063682556
95744,20.3125,0.2933998703956604
96000,26.171875,0.29520082473754883
96512,26.953125,0.29129594564437866
97024,28.125,0.2930353283882141
97536,30.46875,0.2894349694252014
98048,26.953125,0.29102927446365356
98560,26.5625,0.28928521275520325
99072,25.78125,0.2947384715080261
99584,27.34375,0.29270750284194946
100096,31.640625,0.28624579310417175
100608,26.171875,0.29239240288734436
101120,27.34375,0.2891063392162323
101632,26.171875,0.2920449376106262
102144,26.5625,0.2930416762828827
102656,28.125,0.2890825569629669
103168,24.609375,0.29370003938674927
103680,33.984375,0.28692910075187683
104192,26.5625,0.2967384457588196
104704,34.765625,0.28326553106307983
105216,31.25,0.2861497402191162
105728,28.125,0.28734010457992554
106240,31.640625,0.28737398982048035
106752,28.515625,0.2865266501903534
107008,30.46875,0.28978925943374634
107520,30.46875,0.28650715947151184
108032,23.046875,0.2975960373878479
108544,27.734375,0.28421518206596375
109056,33.203125,0.28178977966308594
109568,24.21875,0.3004299998283386
110080,25.78125,0.2968217730522156
110592,32.421875,0.2859753966331482
111104,28.515625,0.29447025060653687
111616,25.0,0.29487866163253784
112128,26.171875,0.2953869700431824
112640,32.03125,0.28574272990226746
113152,21.875,0.2976507842540741
113664,30.46875,0.28080469369888306
114176,26.171875,0.3000570833683014
114688,27.734375,0.29368478059768677
115200,29.296875,0.2916352152824402
115712,33.59375,0.28517791628837585
116224,26.5625,0.28642797470092773
116736,29.296875,0.28130361437797546
117248,32.421875,0.288560688495636
117504,32.8125,0.2830260097980499
118016,28.515625,0.29067105054855347
118528,31.640625,0.2857053279876709
119040,24.609375,0.2936072051525116
119552,30.078125,0.2909398674964905
120064,29.296875,0.2922009825706482
120576,29.6875,0.29117006063461304
121088,30.859375,0.28890544176101685
121600,23.4375,0.29424214363098145
122112,35.9375,0.28287506103515625
122624,25.78125,0.2971523702144623
123136,31.640625,0.28549009561538696
123648,27.734375,0.2900394797325134
124160,29.296875,0.2799846827983856
124672,22.65625,0.29773905873298645
125184,25.390625,0.3009849190711975
125696,26.5625,0.2961534857749939
126208,28.515625,0.28998082876205444
126720,30.859375,0.2898623049259186
127232,26.953125,0.2942710518836975
127744,29.6875,0.2890774607658386
128000,26.171875,0.29385262727737427
128512,27.734375,0.28937211632728577
129024,30.859375,0.2888665795326233
129536,24.21875,0.3066864609718323
130048,28.515625,0.28183895349502563
130560,29.6875,0.2907809615135193
131072,22.65625,0.29800158739089966
131584,25.390625,0.29352670907974243
132096,31.640625,0.283172070980072
132608,27.734375,0.2847733795642853
133120,28.515625,0.2873323857784271
133632,26.171875,0.2952529788017273
134144,27.34375,0.28528741002082825
134656,35.15625,0.283294677734375
135168,26.171875,0.28826308250427246
135680,29.6875,0.2925224304199219
136192,33.59375,0.27947619557380676
136704,28.125,0.2804862856864929
137216,30.078125,0.2883577048778534
137728,33.203125,0.2848697006702423
138240,29.296875,0.2850956320762634
138752,31.25,0.2944573760032654
139008,26.5625,0.29194217920303345
139520,30.859375,0.28075698018074036
140032,31.25,0.28132203221321106
140544,34.375,0.2807295024394989
141056,28.90625,0.27867794036865234
141568,34.765625,0.2762172520160675
142080,33.984375,0.2839915454387665
142592,25.390625,0.28740212321281433
143104,32.03125,0.28606516122817993
