Step,Accuracy,Loss
512,7.8125,0.3239741325378418
1024,12.5,0.32182830572128296
1536,17.96875,0.3102955222129822
2048,8.59375,0.3312264084815979
2560,9.375,0.3257846236228943
3072,7.8125,0.32603734731674194
3584,15.625,0.325256884098053
4096,9.375,0.3252529501914978
4608,12.5,0.324884831905365
5120,15.625,0.323881596326828
5504,12.5,0.3248434364795685
6016,10.15625,0.32391709089279175
6528,13.28125,0.3230755925178528
7040,14.0625,0.32045120000839233
7552,23.4375,0.3200543522834778
8064,9.375,0.3309977650642395
8576,10.15625,0.3210267722606659
9088,23.4375,0.3056982457637787
9600,17.1875,0.31452271342277527
10112,10.15625,0.3173450827598572
10624,15.625,0.3139997124671936
11008,15.625,0.3266296088695526
11520,17.1875,0.3124768137931824
12032,15.625,0.31968480348587036
12544,21.09375,0.30261045694351196
13056,14.84375,0.31011611223220825
13568,18.75,0.30710646510124207
14080,16.40625,0.2966132164001465
14592,18.75,0.3068629801273346
15104,24.21875,0.29738283157348633
15616,17.1875,0.319388210773468
16000,22.65625,0.2946259379386902
16512,28.125,0.2904335856437683
17024,18.75,0.30343860387802124
17536,21.09375,0.30365586280822754
18048,25.0,0.2963476777076721
18560,20.3125,0.30115798115730286
19072,28.90625,0.293854296207428
19584,21.875,0.3031311333179474
20096,25.78125,0.2981824576854706
20608,20.3125,0.29982486367225647
21120,28.125,0.30596065521240234
21504,25.78125,0.3049888014793396
22016,22.65625,0.2950492203235626
22528,27.34375,0.29663318395614624
23040,28.90625,0.28942161798477173
23552,33.59375,0.2948426604270935
24064,28.125,0.29598861932754517
24576,28.90625,0.2908330261707306
25088,37.5,0.2895497977733612
25600,27.34375,0.2921086847782135
26112,24.21875,0.2972916066646576
26624,28.125,0.29333338141441345
27008,34.375,0.278116911649704
27520,19.53125,0.29525095224380493
28032,33.59375,0.29434365034103394
28544,30.46875,0.2916150689125061
29056,28.90625,0.281127005815506
29568,25.0,0.30449774861335754
30080,32.03125,0.2899894714355469
30592,21.875,0.2911181151866913
31104,31.25,0.29106956720352173
31616,18.75,0.2939864993095398
32000,30.46875,0.28785187005996704
32512,25.0,0.2854805290699005
33024,28.125,0.2870049476623535
33536,29.6875,0.290721595287323
34048,29.6875,0.2757299542427063
34560,20.3125,0.30384474992752075
35072,32.8125,0.28206634521484375
35584,35.9375,0.2874472737312317
36096,32.8125,0.2858225703239441
36608,35.9375,0.2788645923137665
37120,29.6875,0.2772082984447479
37504,28.125,0.2836296856403351
38016,32.8125,0.2667129635810852
38528,30.46875,0.2762613594532013
39040,26.5625,0.30001693964004517
39552,23.4375,0.3035129904747009
40064,31.25,0.2842487692832947
40576,32.03125,0.28819575905799866
41088,34.375,0.2844991385936737
41600,32.8125,0.27488943934440613
42112,27.34375,0.3021111488342285
42624,30.46875,0.2753457725048065
43008,25.78125,0.2815837264060974
43520,32.03125,0.2760763466358185
44032,31.25,0.29587727785110474
44544,34.375,0.2622327506542206
45056,28.125,0.2831253409385681
45568,31.25,0.2846658229827881
46080,37.5,0.27519771456718445
46592,32.03125,0.2848662734031677
47104,32.03125,0.27454763650894165
47616,35.15625,0.27092844247817993
48000,35.15625,0.2767312228679657
48512,32.8125,0.2868269085884094
49024,24.21875,0.30483484268188477
49536,25.0,0.29012417793273926
50048,35.9375,0.27263471484184265
50560,35.9375,0.270408570766449
51072,33.59375,0.2767770290374756
51584,33.59375,0.28072667121887207
52096,28.125,0.2706274390220642
52608,29.6875,0.27590683102607727
53120,39.84375,0.27536624670028687
53504,33.59375,0.2794964909553528
54016,35.9375,0.29054492712020874
54528,30.46875,0.2828867733478546
55040,31.25,0.29590409994125366
55552,23.4375,0.29367560148239136
56064,35.9375,0.2698776423931122
56576,25.0,0.2946915328502655
57088,35.15625,0.2755300998687744
57600,26.5625,0.29648488759994507
58112,34.375,0.27809450030326843
58624,39.84375,0.26968809962272644
59008,39.0625,0.2758774161338806
59520,39.84375,0.267208069562912
60032,34.375,0.27531522512435913
60544,35.9375,0.2879822850227356
61056,34.375,0.26901623606681824
61568,36.71875,0.27897125482559204
62080,37.5,0.2817384600639343
62592,33.59375,0.2842455208301544
63104,39.84375,0.2777097225189209
