Step,Accuracy,Loss
512,11.71875,0.32437509298324585
1024,15.234375,0.32463759183883667
1536,12.5,0.3241477310657501
2048,7.03125,0.32370904088020325
2560,12.890625,0.32359740138053894
3072,12.890625,0.32505494356155396
3584,12.5,0.32495972514152527
4096,11.328125,0.32509177923202515
4608,7.421875,0.3251555562019348
5120,9.375,0.32485538721084595
5632,8.984375,0.3250487744808197
6144,10.9375,0.3248558044433594
6656,11.328125,0.3248334228992462
7168,16.015625,0.32477203011512756
7680,16.40625,0.3246316611766815
8192,15.625,0.3239840865135193
8704,11.328125,0.3246927559375763
9216,8.59375,0.32502123713493347
9728,16.796875,0.32090136408805847
10240,15.234375,0.31758591532707214
10752,14.0625,0.3369583785533905
11008,11.328125,0.32823896408081055
11520,10.15625,0.32404929399490356
12032,9.765625,0.32508307695388794
12544,10.15625,0.3251919448375702
13056,10.15625,0.3252129852771759
13568,11.71875,0.3250357210636139
14080,8.203125,0.32515066862106323
14592,10.546875,0.3249461054801941
15104,10.15625,0.32487934827804565
15616,7.8125,0.32488396763801575
16128,9.375,0.3247440457344055
16640,15.234375,0.3240509629249573
17152,8.203125,0.3244616389274597
17664,17.578125,0.3226960301399231
18176,12.890625,0.32452866435050964
18688,11.328125,0.328408420085907
19200,6.640625,0.3273892104625702
19712,9.765625,0.3255142569541931
20224,8.203125,0.3253706097602844
20736,11.71875,0.3258461356163025
21248,8.203125,0.3261905312538147
21504,10.15625,0.32581406831741333
22016,10.9375,0.3251745104789734
22528,10.546875,0.3250613808631897
23040,9.765625,0.3251776099205017
23552,11.71875,0.3249719738960266
24064,9.765625,0.3248369097709656
24576,13.671875,0.32474371790885925
25088,10.9375,0.3251199424266815
25600,8.59375,0.32529404759407043
26112,8.984375,0.32533788681030273
26624,10.15625,0.32521864771842957
27136,11.328125,0.324675053358078
27648,10.15625,0.32464295625686646
28160,8.59375,0.32494276762008667
28672,9.765625,0.32505661249160767
29184,10.15625,0.3253105580806732
29696,8.984375,0.3251977562904358
30208,11.328125,0.3250509798526764
30720,9.765625,0.32509106397628784
31232,10.9375,0.3248247802257538
