Step,Accuracy,Loss
512,11.1328125,0.3256743550300598
1024,13.28125,0.3237347900867462
1536,9.765625,0.324697345495224
2048,11.1328125,0.32307881116867065
2560,16.9921875,0.32226651906967163
3072,12.5,0.32148081064224243
3584,8.3984375,0.32271528244018555
4096,12.890625,0.32071685791015625
4608,16.2109375,0.3200928568840027
5120,13.671875,0.3191569447517395
5632,26.3671875,0.3193280100822449
6144,25.390625,0.3169722557067871
6656,19.7265625,0.31742995977401733
7168,22.265625,0.3154977262020111
7680,24.21875,0.31447213888168335
8192,19.7265625,0.3129463791847229
8704,18.359375,0.31050699949264526
9216,23.046875,0.3069600462913513
9728,19.7265625,0.30750083923339844
10240,32.421875,0.3036259114742279
10752,38.0859375,0.3029860854148865
11264,42.3828125,0.30071234703063965
11776,39.0625,0.2928202748298645
12288,29.8828125,0.29494708776474
12800,33.3984375,0.28942617774009705
13312,34.375,0.2859507203102112
13824,42.96875,0.2802612781524658
14336,42.96875,0.27821990847587585
14848,39.453125,0.2769947350025177
15360,40.625,0.2751788794994354
15872,41.796875,0.2665405869483948
16384,42.3828125,0.26511189341545105
16896,47.4609375,0.2613537907600403
17408,41.015625,0.2604852318763733
17920,48.6328125,0.25391602516174316
18432,49.4140625,0.2541242241859436
18944,52.734375,0.2501101791858673
19456,46.875,0.2534868121147156
19968,50.5859375,0.24795152246952057
20480,46.09375,0.2525271773338318
20992,49.609375,0.25032588839530945
21504,58.984375,0.2358093112707138
22016,53.90625,0.23571635782718658
22528,54.1015625,0.22906166315078735
23040,57.8125,0.22779299318790436
23552,56.0546875,0.22829578816890717
24064,52.734375,0.22613626718521118
24576,63.28125,0.21690243482589722
25088,58.3984375,0.21910499036312103
25600,63.8671875,0.21007663011550903
26112,65.8203125,0.20981091260910034
26624,62.890625,0.2037184089422226
27136,64.2578125,0.20217157900333405
27648,63.28125,0.19980183243751526
28160,65.234375,0.19987612962722778
28672,68.359375,0.19551990926265717
29184,67.3828125,0.1976669579744339
29696,63.28125,0.20403887331485748
30208,65.234375,0.19358371198177338
30720,69.140625,0.18966428935527802
31232,67.1875,0.19755269587039948
31744,66.2109375,0.18626078963279724
32256,69.3359375,0.1781306117773056
32768,66.796875,0.18475526571273804
33280,68.5546875,0.18404477834701538
33792,68.75,0.18082277476787567
34304,75.390625,0.1637589931488037
34816,72.265625,0.16585388779640198
35328,70.1171875,0.16913340985774994
35840,75.5859375,0.1612761914730072
36352,72.8515625,0.17261622846126556
36864,72.265625,0.16728965938091278
37376,69.921875,0.1738453060388565
37888,72.265625,0.16745616495609283
38400,77.5390625,0.15913312137126923
38912,68.359375,0.17142321169376373
39424,71.6796875,0.1714923232793808
39936,74.4140625,0.1570008546113968
40448,76.5625,0.15630784630775452
40960,75.78125,0.16098549962043762
41472,75.390625,0.16197261214256287
41984,73.2421875,0.15777209401130676
42496,75.390625,0.15329667925834656
43008,73.828125,0.15630516409873962
43520,75.5859375,0.15149283409118652
44032,73.046875,0.16637471318244934
44544,74.8046875,0.15735778212547302
45056,75.390625,0.15849342942237854
45568,75.390625,0.14474311470985413
46080,73.2421875,0.15085600316524506
46592,75.78125,0.15388323366641998
47104,75.78125,0.1557130664587021
47616,77.1484375,0.14357700943946838
48128,74.21875,0.15658855438232422
48640,71.875,0.16308102011680603
49152,78.3203125,0.14609457552433014
49664,77.34375,0.14858916401863098
50176,74.8046875,0.14995433390140533
50688,72.65625,0.15581616759300232
51200,75.5859375,0.1514180451631546
51712,76.953125,0.14043501019477844
52224,73.2421875,0.1485256850719452
52736,78.3203125,0.1381136029958725
53248,81.25,0.13646282255649567
53760,78.90625,0.13567093014717102
54272,76.5625,0.14003346860408783
54784,79.8828125,0.13348151743412018
55296,77.9296875,0.14778545498847961
55808,79.4921875,0.12809409201145172
56320,75.0,0.1473531723022461
56832,75.390625,0.14598892629146576
57344,77.34375,0.13497675955295563
57856,79.6875,0.1345178782939911
58368,76.171875,0.14263294637203217
58880,76.171875,0.1463814526796341
59392,84.375,0.12480629235506058
59904,78.3203125,0.14011406898498535
60416,75.9765625,0.15222732722759247
60928,76.5625,0.13707506656646729
61440,79.8828125,0.12925899028778076
61952,80.859375,0.13190136849880219
62464,79.1015625,0.1326606422662735
