Data,Loss,Accuracy,Test Loss,Test Accuracy
0,2.3100852966308594,0.0859375,2.3007566928863525,0.09765625
25600,2.2402830123901367,0.14434345066547394,2.236621618270874,0.14537882804870605
51200,2.1769886016845703,0.16631902754306793,2.1359713077545166,0.1669546216726303
76800,2.1354777812957764,0.1787489801645279,2.153632164001465,0.17886844277381897
102400,2.1441876888275146,0.18598513305187225,2.1251437664031982,0.18609678745269775
128000,2.1275787353515625,0.1944122314453125,2.095994710922241,0.19458292424678802
153600,2.0742745399475098,0.2007201761007309,2.0433061122894287,0.2009626179933548
179200,2.0444045066833496,0.20622381567955017,2.064838409423828,0.20634575188159943
204800,2.081970691680908,0.21171589195728302,2.045630931854248,0.2118140310049057
230400,2.0216896533966064,0.21612177789211273,2.0082015991210938,0.2162630558013916
256000,2.0172622203826904,0.22069929540157318,2.051449775695801,0.22074508666992188
281600,2.043569564819336,0.2244807928800583,2.0498673915863037,0.22452957928180695
307200,2.0531728267669678,0.2279835343360901,1.9890066385269165,0.22803530097007751
332800,1.9964373111724854,0.23110999166965485,1.9615272283554077,0.23119419813156128
358400,1.978804588317871,0.23426572978496552,1.9900768995285034,0.23432590067386627
384000,2.0169832706451416,0.23709051311016083,1.9838061332702637,0.23712770640850067
409600,2.03535795211792,0.23990924656391144,1.9637781381607056,0.23995502293109894
435200,1.9932886362075806,0.24270953238010406,1.9722955226898193,0.2427741140127182
460800,1.9277468919754028,0.24547529220581055,1.939805269241333,0.24552904069423676
486400,1.900570273399353,0.247777059674263,1.9022431373596191,0.2478417009115219
512000,1.9148764610290527,0.25002869963645935,1.9658243656158447,0.2500649690628052
537600,1.9486057758331299,0.2520332932472229,1.888491153717041,0.2520623505115509
563200,1.8971951007843018,0.2541636526584625,1.9073818922042847,0.2541981637477875
588800,1.8474369049072266,0.2562403380870819,1.8933284282684326,0.25630319118499756
614400,1.8867273330688477,0.2583561837673187,1.8734180927276611,0.2584131062030792
640000,1.8907365798950195,0.26039472222328186,1.9079910516738892,0.2604263424873352
665600,1.8860750198364258,0.26234135031700134,1.892845869064331,0.2623746991157532
691200,1.8768213987350464,0.2639879584312439,1.8675638437271118,0.2640358805656433
716800,1.906339168548584,0.26583412289619446,1.826481580734253,0.2659049928188324
742400,1.8805115222930908,0.26735246181488037,1.8945177793502808,0.2673644721508026
768000,1.8742815256118774,0.26897886395454407,1.9308644533157349,0.2689983546733856
793600,1.8251901865005493,0.2704695463180542,1.8432332277297974,0.27050966024398804
819200,1.8545376062393188,0.2721457779407501,1.850695252418518,0.2721883952617645
844800,1.9035296440124512,0.2736195921897888,1.8333382606506348,0.27363455295562744
870400,1.8548483848571777,0.27499324083328247,1.857860803604126,0.2750092148780823
896000,1.880963921546936,0.276295006275177,1.8574094772338867,0.2763229310512543
921600,1.866570234298706,0.2775999903678894,1.854487657546997,0.27761685848236084
947200,1.8199251890182495,0.2789006531238556,1.7865779399871826,0.2789360284805298
972800,1.8379124402999878,0.28032028675079346,1.8396010398864746,0.2803519666194916
998400,1.849273920059204,0.281665176153183,1.8724048137664795,0.2816747725009918
1024000,1.8554847240447998,0.2829122245311737,1.869950294494629,0.2829439342021942
1049600,1.8256889581680298,0.2841479480266571,1.8533005714416504,0.28418201208114624
1075200,1.8312023878097534,0.28547707200050354,1.7931015491485596,0.2855142652988434
1100800,1.8145335912704468,0.2867087721824646,1.8076947927474976,0.28673475980758667
1126400,1.813424825668335,0.28784799575805664,1.8213618993759155,0.2878676652908325
1152000,1.791109323501587,0.28884726762771606,1.7496813535690308,0.2888847887516022
1177600,1.8587956428527832,0.29004281759262085,1.8129017353057861,0.2900640070438385
1203200,1.8723887205123901,0.29104170203208923,1.8173121213912964,0.29105144739151
1228800,1.7288575172424316,0.29216405749320984,1.8799166679382324,0.29217395186424255
1254400,1.8474290370941162,0.293170303106308,1.7675901651382446,0.2931983470916748
1280000,1.833510398864746,0.2941332757472992,1.7775651216506958,0.29415959119796753
1305600,1.740260362625122,0.29511329531669617,1.8263084888458252,0.2951192259788513
1331200,1.8017263412475586,0.2960040867328644,1.7943065166473389,0.2960287034511566
1356800,1.759610891342163,0.29677748680114746,1.7536948919296265,0.29680135846138
1382400,1.779849648475647,0.2976123094558716,1.7937921285629272,0.29763612151145935
1408000,1.8174766302108765,0.2984021306037903,1.7093665599822998,0.2984342873096466
1433600,1.834797739982605,0.2993490397930145,1.8271459341049194,0.29935571551322937
1459200,1.835084319114685,0.30013176798820496,1.7966217994689941,0.3001514673233032
1484800,1.7855093479156494,0.30107563734054565,1.8086438179016113,0.3010880649089813
1510400,1.8588337898254395,0.30187785625457764,1.8131107091903687,0.3018943667411804
1536000,1.8316054344177246,0.3026973605155945,1.81111741065979,0.30271396040916443
1561600,1.731727957725525,0.30350759625434875,1.8024516105651855,0.3035217821598053
1587200,1.7726737260818481,0.3041638731956482,1.7744802236557007,0.3041776120662689
1612800,1.7581429481506348,0.3049706816673279,1.766716718673706,0.30498212575912476
1638400,1.7714897394180298,0.3057343363761902,1.806662917137146,0.3057507872581482
1664000,1.7831441164016724,0.30643919110298157,1.7987432479858398,0.306452214717865
1689600,1.7665345668792725,0.3070780038833618,1.7888689041137695,0.3070935308933258
1715200,1.7529242038726807,0.3077743351459503,1.7592403888702393,0.3077922761440277
1740800,1.750701665878296,0.3084118962287903,1.7922141551971436,0.30842825770378113
1766400,1.7380238771438599,0.30907315015792847,1.7874078750610352,0.3090852200984955
1792000,1.7504825592041016,0.30974507331848145,1.783328652381897,0.30975839495658875
1817600,1.7294909954071045,0.3103872537612915,1.7743566036224365,0.3103964626789093
1843200,1.791520595550537,0.3110477924346924,1.8281137943267822,0.3110545575618744
1868800,1.7764019966125488,0.31173375248908997,1.8337348699569702,0.3117355406284332
1894400,1.7682205438613892,0.3122920095920563,1.7766088247299194,0.31229880452156067
1920000,1.7332284450531006,0.3128593862056732,1.7147101163864136,0.31286898255348206
1945600,1.7878321409225464,0.3134576678276062,1.7438921928405762,0.3134780824184418
1971200,1.7868613004684448,0.314077228307724,1.7016050815582275,0.31409621238708496
1996800,1.8339121341705322,0.31459546089172363,1.747588038444519,0.3146072030067444
2022400,1.6934375762939453,0.31520578265190125,1.7936393022537231,0.3152138292789459
2048000,1.75844144821167,0.3157142102718353,1.7967593669891357,0.3157244324684143
2073600,1.7336878776550293,0.3163287341594696,1.784639596939087,0.31633490324020386
2099200,1.762323021888733,0.3169156610965729,1.8255503177642822,0.31691882014274597
2124800,1.783697247505188,0.31741878390312195,1.775464415550232,0.317425936460495
2150400,1.7952873706817627,0.3179377615451813,1.777275800704956,0.31795060634613037
2176000,1.7149056196212769,0.3184809982776642,1.7145941257476807,0.31849536299705505
2201600,1.7087972164154053,0.31903699040412903,1.7569324970245361,0.3190430700778961
2227200,1.7093876600265503,0.31960350275039673,1.7583922147750854,0.31961512565612793
2252800,1.830418586730957,0.32004186511039734,1.773106336593628,0.3200502097606659
2278400,1.735022783279419,0.3205276131629944,1.7808263301849365,0.3205365836620331
2304000,1.6969847679138184,0.32101190090179443,1.6906027793884277,0.32103556394577026
2329600,1.7626670598983765,0.3214842975139618,1.7437171936035156,0.3214915990829468
2355200,1.7791800498962402,0.3220159113407135,1.7052160501480103,0.32202887535095215
2380800,1.7779649496078491,0.32243606448173523,1.7175368070602417,0.3224487900733948
2406400,1.7689149379730225,0.32285380363464355,1.7216641902923584,0.32286468148231506
2432000,1.7472409009933472,0.3232506513595581,1.749618649482727,0.32325729727745056
2457600,1.8126144409179688,0.32367274165153503,1.719077229499817,0.3236796259880066
2483200,1.7146670818328857,0.3241358697414398,1.7254233360290527,0.3241441547870636
2508800,1.8058807849884033,0.3245449960231781,1.7766245603561401,0.32455000281333923
2534400,1.7622058391571045,0.3249918818473816,1.7676856517791748,0.324999064207077
2560000,1.7648530006408691,0.32540303468704224,1.7396774291992188,0.3254104554653168
2585600,1.7710694074630737,0.3258651793003082,1.7448341846466064,0.32587623596191406
2611200,1.743755578994751,0.32626423239707947,1.782800316810608,0.3262694478034973
2636800,1.7635929584503174,0.3267112672328949,1.7229377031326294,0.3267226815223694
2662400,1.6538469791412354,0.32713794708251953,1.748240351676941,0.3271399736404419
2688000,1.74558424949646,0.32750654220581055,1.7873799800872803,0.3275197744369507
2713600,1.6734223365783691,0.3279465436935425,1.6803781986236572,0.32796213030815125
2739200,1.6630703210830688,0.3283804953098297,1.6842615604400635,0.3283911943435669
2764800,1.7267944812774658,0.32876813411712646,1.7490671873092651,0.3287726044654846
2790400,1.7627800703048706,0.32913458347320557,1.7324265241622925,0.3291456401348114
2816000,1.7244266271591187,0.32947731018066406,1.699891209602356,0.32949239015579224
2841600,1.6922115087509155,0.3298025131225586,1.7860362529754639,0.3298111855983734
2867200,1.721440076828003,0.3301369249820709,1.7280888557434082,0.3301437497138977
2892800,1.7141177654266357,0.33048710227012634,1.7014929056167603,0.3304955065250397
2918400,1.6499732732772827,0.33090707659721375,1.7563003301620483,0.33091363310813904
2944000,1.686009168624878,0.3312608003616333,1.698461890220642,0.3312702476978302
2969600,1.706011414527893,0.3316189646720886,1.7497302293777466,0.33162298798561096
2995200,1.6921736001968384,0.3319736421108246,1.7069340944290161,0.3319788873195648
3020800,1.6957846879959106,0.3323034942150116,1.7335751056671143,0.3323141634464264
3046400,1.746673583984375,0.33260881900787354,1.7136282920837402,0.3326135575771332
3072000,1.7065649032592773,0.33290618658065796,1.6312328577041626,0.3329175114631653
3097600,1.702805995941162,0.3332546353340149,1.713301420211792,0.3332572877407074
3123200,1.637973427772522,0.33359551429748535,1.700057864189148,0.3336056172847748
3148800,1.744200348854065,0.3338925540447235,1.7914454936981201,0.3338938057422638
3174400,1.7459338903427124,0.33418819308280945,1.6940783262252808,0.33419740200042725
3200000,1.723636269569397,0.3344671428203583,1.7083585262298584,0.33447226881980896
