Data,Loss,Accuracy,Test Loss,Test Accuracy
0,2.304180145263672,0.119140625,2.3019332885742188,0.119140625
25600,2.2578954696655273,0.14175179600715637,2.230372667312622,0.1430940479040146
51200,2.177593946456909,0.1639297604560852,2.1594676971435547,0.16445687413215637
76800,2.0886759757995605,0.1784319132566452,2.131669759750366,0.17879284918308258
102400,2.1084415912628174,0.18886242806911469,2.1216392517089844,0.18890321254730225
128000,2.130537986755371,0.19742584228515625,2.100289821624756,0.19756200909614563
153600,2.069157838821411,0.20402203500270844,2.033945083618164,0.20418399572372437
179200,2.06223464012146,0.20985183119773865,2.0459375381469727,0.20996910333633423
204800,2.027897834777832,0.21542634069919586,1.9894421100616455,0.21555353701114655
230400,2.008443593978882,0.2204398810863495,1.9233574867248535,0.2206353396177292
256000,2.020902156829834,0.22481577098369598,2.0478627681732178,0.22486114501953125
281600,2.0307133197784424,0.22888748347759247,2.020449638366699,0.22895967960357666
307200,2.0239198207855225,0.23269270360469818,1.9878854751586914,0.23273997008800507
332800,1.9785492420196533,0.23626340925693512,1.9249600172042847,0.23633986711502075
358400,1.9517141580581665,0.23941488564014435,1.9314813613891602,0.2394760400056839
384000,2.02435302734375,0.2422843873500824,1.9517189264297485,0.24232245981693268
409600,1.9715627431869507,0.24523791670799255,1.9035744667053223,0.24532252550125122
435200,2.0053212642669678,0.24830789864063263,1.9474339485168457,0.24834130704402924
460800,1.9001473188400269,0.25113701820373535,1.9037911891937256,0.25116974115371704
486400,1.8362189531326294,0.2535901367664337,1.906359076499939,0.253654807806015
512000,1.9086538553237915,0.2558612823486328,1.9495494365692139,0.2558823227882385
537600,1.9408366680145264,0.25803661346435547,1.8550020456314087,0.25811102986335754
563200,1.8906688690185547,0.26030129194259644,1.8716833591461182,0.2603755295276642
588800,1.832797646522522,0.2624790370464325,1.8453543186187744,0.2625349164009094
614400,1.8489372730255127,0.2646588087081909,1.8325332403182983,0.26472967863082886
640000,1.871894359588623,0.2666826844215393,1.9036749601364136,0.2667078673839569
665600,1.8587294816970825,0.2687040865421295,1.8719894886016846,0.2687399983406067
691200,1.859444260597229,0.27053898572921753,1.8655126094818115,0.2705906629562378
716800,1.855191946029663,0.2723686695098877,1.7944631576538086,0.2724418044090271
742400,1.8459594249725342,0.2740260660648346,1.8584847450256348,0.27405864000320435
768000,1.8463984727859497,0.27567893266677856,1.8975932598114014,0.27568385004997253
793600,1.8074442148208618,0.2773462235927582,1.8311110734939575,0.2773943245410919
819200,1.8535380363464355,0.2789309024810791,1.8698023557662964,0.27896934747695923
844800,1.8881529569625854,0.28042536973953247,1.8041247129440308,0.2804536819458008
870400,1.843634843826294,0.28183311223983765,1.8748494386672974,0.28184065222740173
896000,1.8339927196502686,0.2832238972187042,1.8501133918762207,0.28324028849601746
921600,1.8443386554718018,0.2845672369003296,1.8244140148162842,0.28458455204963684
947200,1.8159517049789429,0.28585556149482727,1.7769347429275513,0.28589242696762085
972800,1.806401252746582,0.28721413016319275,1.848414659500122,0.2872332036495209
998400,1.8509989976882935,0.28846675157546997,1.8239357471466064,0.28848370909690857
1024000,1.8013107776641846,0.28973808884620667,1.873886227607727,0.28974542021751404
1049600,1.8190900087356567,0.2907915711402893,1.849585771560669,0.2908065915107727
1075200,1.8254879713058472,0.29198262095451355,1.7118176221847534,0.2920268177986145
1100800,1.7905573844909668,0.2931191921234131,1.7697522640228271,0.2931538224220276
1126400,1.8049203157424927,0.2942633032798767,1.803235650062561,0.29428011178970337
1152000,1.7669036388397217,0.29529276490211487,1.7441431283950806,0.2953376770019531
1177600,1.8036645650863647,0.2965088486671448,1.8280861377716064,0.2965189814567566
1203200,1.8243958950042725,0.2974907457828522,1.7824485301971436,0.29750677943229675
1228800,1.7074029445648193,0.29858967661857605,1.8926526308059692,0.2985953390598297
1254400,1.7887301445007324,0.29957735538482666,1.7869408130645752,0.2995981276035309
1280000,1.821576476097107,0.30046963691711426,1.7996000051498413,0.3004934787750244
1305600,1.752764105796814,0.3014530539512634,1.7919470071792603,0.30146855115890503
1331200,1.7696619033813477,0.30227866768836975,1.7669999599456787,0.3022935688495636
1356800,1.738675832748413,0.3030247390270233,1.7504260540008545,0.303044855594635
1382400,1.7505035400390625,0.30393603444099426,1.7977259159088135,0.303960382938385
1408000,1.7965424060821533,0.30465617775917053,1.7006440162658691,0.30467984080314636
1433600,1.8195397853851318,0.30546408891677856,1.8044817447662354,0.3054658770561218
1459200,1.8084841966629028,0.306185245513916,1.7898701429367065,0.3062015175819397
1484800,1.751697063446045,0.30707627534866333,1.7787836790084839,0.30709657073020935
1510400,1.857204556465149,0.30786117911338806,1.7911877632141113,0.3078737258911133
1536000,1.8273166418075562,0.30867478251457214,1.769540786743164,0.3086932599544525
1561600,1.6863868236541748,0.30945107340812683,1.7813392877578735,0.30946460366249084
1587200,1.7292509078979492,0.31007450819015503,1.7851446866989136,0.3100845217704773
