Data,Loss,Accuracy,Test Loss,Test Accuracy
0,2.3035006523132324,0.12109375,2.30330228805542,0.12109375
51200,2.301851272583008,0.09901577979326248,2.3013997077941895,0.0990215390920639
102400,2.2635459899902344,0.11361799389123917,2.2496752738952637,0.11392271518707275
153600,2.239137649536133,0.1297350376844406,2.1779556274414062,0.1298539936542511
204800,2.1576273441314697,0.1400221884250641,2.159266471862793,0.1400332897901535
256000,2.135538339614868,0.14738373458385468,2.1306753158569336,0.14737041294574738
307200,2.155766010284424,0.15270735323429108,2.1528303623199463,0.15276135504245758
358400,2.148082733154297,0.15727069973945618,2.1157898902893066,0.15729956328868866
409600,2.0975229740142822,0.16156375408172607,2.083381175994873,0.1616223007440567
460800,2.0415539741516113,0.16506695747375488,2.091616630554199,0.16508087515830994
512000,2.1047427654266357,0.16816386580467224,2.0522754192352295,0.1682061403989792
563200,2.1061198711395264,0.17134808003902435,2.0482850074768066,0.1713959276676178
614400,2.050734281539917,0.1748666763305664,2.0726752281188965,0.17487548291683197
665600,2.031966209411621,0.17826204001903534,2.05540132522583,0.17830471694469452
716800,2.0160059928894043,0.18166270852088928,2.010636806488037,0.1817040741443634
768000,2.0100910663604736,0.18466822803020477,1.9736242294311523,0.1847151517868042
819200,2.0160608291625977,0.18764615058898926,1.9889596700668335,0.18769796192646027
870400,1.9728909730911255,0.19013524055480957,2.0146172046661377,0.1901780217885971
921600,1.9617364406585693,0.1928514987230301,1.9902936220169067,0.19287002086639404
972800,2.0222086906433105,0.19559428095817566,2.004925489425659,0.19561854004859924
1024000,2.0412161350250244,0.1980619579553604,2.0234506130218506,0.1980779767036438
1075200,2.00740122795105,0.20029471814632416,1.992159366607666,0.20033560693264008
1126400,1.9461524486541748,0.20276477932929993,1.9382531642913818,0.2027868926525116
1177600,1.921356201171875,0.2049100399017334,1.9474940299987793,0.20492859184741974
1228800,2.043850898742676,0.2069225162267685,1.934005618095398,0.2069418877363205
1280000,1.9891035556793213,0.20900139212608337,1.9484490156173706,0.20902147889137268
1331200,1.9564276933670044,0.21114419400691986,1.9724657535552979,0.2111656665802002
