Data,Loss,Accuracy,Test Loss,Test Accuracy
0,2.3143746852874756,0.107421875,2.313371181488037,0.107421875
51200,2.293795108795166,0.1054496020078659,2.28401255607605,0.1061893180012703
102400,2.300250768661499,0.10848021507263184,2.3032665252685547,0.10849417746067047
153600,2.301689624786377,0.10589920729398727,2.3031656742095947,0.10595542937517166
204800,2.3054559230804443,0.10394483059644699,2.3033504486083984,0.10392452776432037
256000,2.304778814315796,0.10316050797700882,2.3022499084472656,0.1031920313835144
307200,2.301525592803955,0.10272729396820068,2.301347255706787,0.10274786502122879
358400,2.3040781021118164,0.10250043869018555,2.305746555328369,0.10250462591648102
409600,2.299743890762329,0.10226987302303314,2.30263352394104,0.10227382183074951
460800,2.304685115814209,0.10212697088718414,2.303952932357788,0.10212849825620651
512000,2.3027138710021973,0.10182716697454453,2.303892135620117,0.1018114686012268
563200,2.29791259765625,0.10167490690946579,2.302170753479004,0.101669542491436
614400,2.302598476409912,0.10144012421369553,2.303086757659912,0.10141609609127045
665600,2.3036108016967773,0.10121616721153259,2.3024346828460693,0.10123128443956375
716800,2.302347421646118,0.10104074329137802,2.304030179977417,0.10103283822536469
768000,2.303154468536377,0.10093121230602264,2.3026671409606934,0.10092004388570786
819200,2.3023600578308105,0.10087522119283676,2.3052899837493896,0.10086598992347717
870400,2.304658889770508,0.10087015479803085,2.3014235496520996,0.10087510198354721
921600,2.306933879852295,0.10087638348340988,2.3010916709899902,0.10088320076465607
972800,2.3001046180725098,0.10087687522172928,2.30586576461792,0.10086807608604431
1024000,2.3094983100891113,0.10081449151039124,2.302968978881836,0.10082355886697769
1075200,2.3023953437805176,0.10080775618553162,2.3025424480438232,0.10080351680517197
1126400,2.302283525466919,0.10081217437982559,2.3009443283081055,0.10080987960100174
1177600,2.302520751953125,0.10077586770057678,2.3025403022766113,0.10076780617237091
1228800,2.3008031845092773,0.10067816078662872,2.3047266006469727,0.10066564381122589
1280000,2.303658962249756,0.10052639991044998,2.3015689849853516,0.10052912682294846
1331200,2.302499532699585,0.1004956066608429,2.303922176361084,0.10049452632665634
1382400,2.300274610519409,0.10042126476764679,2.300828695297241,0.10042455047369003
1433600,2.303485631942749,0.10035085678100586,2.302877187728882,0.10035266727209091
1484800,2.3033852577209473,0.10041062533855438,2.302309274673462,0.10040701925754547
1536000,2.3027524948120117,0.10038907825946808,2.305070400238037,0.10038688778877258
1587200,2.3033156394958496,0.100305937230587,2.305408477783203,0.10030384361743927
1638400,2.305962324142456,0.1003427803516388,2.3039772510528564,0.10033832490444183
1689600,2.3005030155181885,0.10035981237888336,2.3036751747131348,0.10035783052444458
1740800,2.302283763885498,0.10037811845541,2.303041458129883,0.10037902742624283
1792000,2.3017358779907227,0.10035450011491776,2.303473472595215,0.10035207867622375
1843200,2.304131269454956,0.10035475343465805,2.304004430770874,0.10035132616758347
1894400,2.302976369857788,0.10031266510486603,2.301464796066284,0.10031718015670776
1945600,2.3054213523864746,0.10028500854969025,2.3037149906158447,0.10028381645679474
1996800,2.3008973598480225,0.10029098391532898,2.304152011871338,0.1002858579158783
2048000,2.3007988929748535,0.10028603672981262,2.300680637359619,0.1002892479300499
2099200,2.3014111518859863,0.10027660429477692,2.304370403289795,0.10027314722537994
2150400,2.3011951446533203,0.1002759113907814,2.3024630546569824,0.10027667880058289
2201600,2.3037030696868896,0.10024333000183105,2.305326461791992,0.10023733973503113
2252800,2.3057992458343506,0.10017092525959015,2.3023335933685303,0.10016904026269913
2304000,2.3022475242614746,0.10021989047527313,2.305361032485962,0.10022061318159103
2355200,2.3021769523620605,0.10023940354585648,2.3031296730041504,0.10023758560419083
2406400,2.3019466400146484,0.10021118819713593,2.303354024887085,0.1002073660492897
2457600,2.3032665252685547,0.10017811506986618,2.302698850631714,0.10017719119787216
2508800,2.307368278503418,0.10017676651477814,2.301117420196533,0.10017507523298264
2560000,2.3030169010162354,0.10017470270395279,2.301576614379883,0.10017575323581696
2611200,2.3034884929656982,0.10014694184064865,2.3045401573181152,0.10014228522777557
2662400,2.3067312240600586,0.10012581944465637,2.305140256881714,0.10012497752904892
2713600,2.3047900199890137,0.10011571645736694,2.301145553588867,0.10011415928602219
2764800,2.3028931617736816,0.10013964027166367,2.3063693046569824,0.10013560205698013
2816000,2.302233934402466,0.10012155771255493,2.3040642738342285,0.10012181848287582
2867200,2.3022830486297607,0.10011759400367737,2.3021395206451416,0.10012026876211166
2918400,2.3037590980529785,0.10012597590684891,2.3046529293060303,0.10012758523225784
2969600,2.30240797996521,0.10013807564973831,2.303090810775757,0.10013698786497116
3020800,2.3050730228424072,0.10015664249658585,2.3010647296905518,0.10015983134508133
3072000,2.3001935482025146,0.10015525668859482,2.3048431873321533,0.10015290975570679
3123200,2.3008620738983154,0.10014282166957855,2.304490804672241,0.10014400631189346
3174400,2.3036744594573975,0.10012392699718475,2.3018550872802734,0.1001269668340683
3225600,2.3031201362609863,0.10012374073266983,2.303492546081543,0.10012181848287582
3276800,2.3034589290618896,0.1001175194978714,2.303490400314331,0.10011925548315048
3328000,2.3033833503723145,0.10006627440452576,2.305701971054077,0.1000673919916153
3379200,2.303786277770996,0.10009714215993881,2.3023452758789062,0.10009765625
3430400,2.3042893409729004,0.10009996592998505,2.302798271179199,0.10009873658418655
3481600,2.3018107414245605,0.10008592903614044,2.3018336296081543,0.1000869944691658
3532800,2.3022167682647705,0.10007986426353455,2.3036065101623535,0.10007811337709427
3584000,2.3004322052001953,0.10009883344173431,2.303842067718506,0.10009986907243729
3635200,2.3029468059539795,0.100110724568367,2.3032584190368652,0.10011174529790878
3686400,2.3033714294433594,0.10007718205451965,2.3027572631835938,0.10007470101118088
3737600,2.3020646572113037,0.10008348524570465,2.3017823696136475,0.10008183121681213
3788800,2.3033528327941895,0.10008439421653748,2.302060842514038,0.10008459538221359
3840000,2.3017163276672363,0.10008012503385544,2.302236557006836,0.10008135437965393
3891200,2.304664373397827,0.10008233040571213,2.3050074577331543,0.10008226335048676
3942400,2.3038811683654785,0.10006789863109589,2.3046743869781494,0.10006759315729141
3993600,2.302577018737793,0.10006078332662582,2.302844285964966,0.10006072372198105
4044800,2.302473306655884,0.10006020963191986,2.2996227741241455,0.10006235539913177
4096000,2.3032455444335938,0.100060373544693,2.3046817779541016,0.10006152838468552
4147200,2.3005881309509277,0.10005361586809158,2.302962303161621,0.1000530794262886
4198400,2.301739454269409,0.10005998611450195,2.3062658309936523,0.10006040334701538
4249600,2.3040831089019775,0.10006504505872726,2.3029325008392334,0.10006429255008698
4300800,2.302894115447998,0.10005317628383636,2.3031976222991943,0.10005289316177368
4352000,2.3001720905303955,0.10006478428840637,2.3024497032165527,0.10006541758775711
4403200,2.3036048412323,0.10006038844585419,2.303840160369873,0.10006079077720642
4454400,2.301549196243286,0.10007520765066147,2.304668426513672,0.1000727117061615
4505600,2.30185604095459,0.10007277131080627,2.3034913539886475,0.10007162392139435
4556800,2.3041512966156006,0.10008451342582703,2.304856777191162,0.1000833734869957
4608000,2.304456949234009,0.10005495697259903,2.302088737487793,0.10005705803632736
4659200,2.3015503883361816,0.10007470846176147,2.3021910190582275,0.10007423162460327
4710400,2.3034443855285645,0.10009025037288666,2.304584264755249,0.10008872300386429
4761600,2.306307554244995,0.10008341073989868,2.3048229217529297,0.10008274018764496
4812800,2.3041582107543945,0.10010325908660889,2.3041422367095947,0.10010156780481339
4864000,2.3046798706054688,0.10009033232927322,2.30558443069458,0.10009129345417023
4915200,2.302257776260376,0.10011109709739685,2.3043925762176514,0.1001102402806282
4966400,2.3050777912139893,0.10011430084705353,2.303166627883911,0.10011285543441772
5017600,2.305633306503296,0.10009908676147461,2.304236888885498,0.10009805113077164
5068800,2.303990364074707,0.10009804368019104,2.3032917976379395,0.10009760409593582
5120000,2.3038151264190674,0.10009006410837173,2.3007006645202637,0.1000904068350792
5171200,2.3023877143859863,0.10008952021598816,2.302933931350708,0.10009004920721054
5222400,2.3012115955352783,0.10012007504701614,2.3034863471984863,0.10012002289295197
5273600,2.303593158721924,0.1001235619187355,2.30431866645813,0.10012295097112656
5324800,2.3037288188934326,0.10011526942253113,2.3032350540161133,0.10011522471904755
5376000,2.303136110305786,0.10010272264480591,2.3027238845825195,0.10010359436273575
5427200,2.3012967109680176,0.10009405016899109,2.3039608001708984,0.10009255260229111
5478400,2.304276943206787,0.10009422153234482,2.300936222076416,0.10009544342756271
5529600,2.3025059700012207,0.10008615255355835,2.3037493228912354,0.10008503496646881
5580800,2.3051199913024902,0.1000794768333435,2.301398277282715,0.10008049756288528
5632000,2.302175760269165,0.10009488463401794,2.3036580085754395,0.10009361058473587
