Step,Accuracy,Loss
2048,10.693359375,0.3247482180595398
4096,10.25390625,0.32460930943489075
6144,11.669921875,0.3242357671260834
8192,10.400390625,0.3247266113758087
10240,10.791015625,0.32406648993492126
12288,10.44921875,0.3238848149776459
14336,9.716796875,0.3239630162715912
16384,9.619140625,0.3236449658870697
18432,10.205078125,0.3235247731208801
20480,9.86328125,0.32369837164878845
22528,8.740234375,0.3238477110862732
24576,10.986328125,0.32372087240219116
26624,9.521484375,0.3235115706920624
28672,9.47265625,0.32387545704841614
30720,9.521484375,0.3227241635322571
32768,10.400390625,0.3229399025440216
34816,11.572265625,0.3232833743095398
36864,11.9140625,0.32332879304885864
38912,11.23046875,0.32336267828941345
40960,10.986328125,0.3229474723339081
43008,12.6953125,0.3229718506336212
45056,13.427734375,0.3224967122077942
47104,10.888671875,0.32275229692459106
49152,11.42578125,0.3220340609550476
51200,10.986328125,0.3219302296638489
53248,11.23046875,0.32272008061408997
55296,11.181640625,0.3220638930797577
57344,10.44921875,0.32182055711746216
59392,12.939453125,0.3217354118824005
61440,12.5,0.32186371088027954
63488,13.4765625,0.32133960723876953
65536,14.0625,0.3206920921802521
67584,14.84375,0.3209529221057892
69632,13.916015625,0.32086819410324097
71680,14.501953125,0.3204265236854553
73728,15.869140625,0.31978708505630493
75776,15.91796875,0.31986936926841736
77824,16.11328125,0.319474995136261
79872,15.52734375,0.3194047808647156
81920,15.91796875,0.31843236088752747
83968,16.30859375,0.3190036118030548
86016,16.650390625,0.31777065992355347
88064,16.845703125,0.31673258543014526
90112,17.431640625,0.31694987416267395
92160,18.798828125,0.3167364001274109
94208,19.23828125,0.3166932463645935
96256,20.263671875,0.3159923255443573
98304,22.0703125,0.3154659569263458
100352,19.482421875,0.3151579201221466
102400,18.994140625,0.31522613763809204
104448,20.01953125,0.3145753741264343
106496,20.947265625,0.31353968381881714
108544,23.193359375,0.31284648180007935
110592,22.802734375,0.31235650181770325
112640,22.607421875,0.3120479881763458
114688,24.169921875,0.31172606348991394
116736,21.97265625,0.3116329312324524
118784,24.90234375,0.3099343180656433
120832,21.38671875,0.3109927475452423
122880,21.6796875,0.3103666305541992
124928,22.607421875,0.3098304867744446
126976,23.876953125,0.30903714895248413
129024,22.65625,0.30993029475212097
131072,25.5859375,0.30731576681137085
133120,22.65625,0.3091258406639099
135168,22.75390625,0.3085188567638397
137216,21.728515625,0.30897077918052673
139264,22.65625,0.3077329993247986
141312,22.607421875,0.30775579810142517
143360,23.33984375,0.3075450360774994
145408,23.92578125,0.30702608823776245
147456,21.826171875,0.30681484937667847
149504,23.6328125,0.3065599799156189
151552,23.53515625,0.3079787790775299
153600,23.73046875,0.30648961663246155
155648,25.0,0.3055379390716553
157696,22.998046875,0.3049038052558899
159744,23.828125,0.30645135045051575
161792,22.65625,0.3063407242298126
163840,23.92578125,0.3050537705421448
165888,22.705078125,0.3063114285469055
167936,22.94921875,0.3059949278831482
169984,21.728515625,0.30597251653671265
172032,23.095703125,0.3061893582344055
174080,23.876953125,0.3065955638885498
176128,25.09765625,0.30441173911094666
178176,24.90234375,0.30618590116500854
180224,27.05078125,0.3039737343788147
182272,25.146484375,0.30477505922317505
184320,22.802734375,0.3060041069984436
186368,24.365234375,0.30421730875968933
188416,24.755859375,0.3043855130672455
190464,24.90234375,0.30238470435142517
192512,25.0,0.304241806268692
194560,25.048828125,0.3047487735748291
196608,24.658203125,0.3034376800060272
198656,24.365234375,0.30447879433631897
200704,23.779296875,0.3035820424556732
202752,26.07421875,0.3034763038158417
204800,25.341796875,0.30426737666130066
206848,24.853515625,0.3042747378349304
208896,24.90234375,0.30579668283462524
210944,24.8046875,0.3039564788341522
212992,24.51171875,0.30285313725471497
215040,25.0,0.30367279052734375
217088,26.26953125,0.3013773262500763
219136,26.513671875,0.30173221230506897
221184,25.341796875,0.301230251789093
223232,26.66015625,0.30222180485725403
225280,25.634765625,0.30061814188957214
227328,26.46484375,0.30269402265548706
229376,26.806640625,0.3007459342479706
231424,25.87890625,0.3016218841075897
233472,25.5859375,0.30281195044517517
235520,26.85546875,0.30241233110427856
237568,25.68359375,0.3019387722015381
239616,25.5859375,0.30221080780029297
241664,25.87890625,0.3020670413970947
243712,27.783203125,0.2998582720756531
245760,25.29296875,0.30300191044807434
247808,26.123046875,0.30202382802963257
249856,27.197265625,0.3024769127368927
251904,26.5625,0.3006037175655365
253952,29.541015625,0.3000757694244385
256000,25.0,0.3037565350532532
258048,25.5859375,0.3011530339717865
260096,25.830078125,0.30162814259529114
262144,26.611328125,0.30142712593078613
264192,28.271484375,0.29977554082870483
266240,25.244140625,0.3014836013317108
268288,26.318359375,0.30277591943740845
270336,27.001953125,0.30079084634780884
272384,27.099609375,0.3007696568965912
274432,25.48828125,0.30232876539230347
276480,27.392578125,0.3002445101737976
278528,24.8046875,0.3013532757759094
280576,23.779296875,0.3023297190666199
282624,28.125,0.299113929271698
284672,27.24609375,0.3008442223072052
286720,28.564453125,0.29795950651168823
288768,26.123046875,0.30207663774490356
290816,27.685546875,0.2997474670410156
292864,28.857421875,0.29849177598953247
294912,28.90625,0.2978563904762268
296960,30.615234375,0.29715538024902344
299008,28.515625,0.298347532749176
301056,26.85546875,0.2986704409122467
303104,26.708984375,0.2991621494293213
305152,29.19921875,0.2988402247428894
307200,28.759765625,0.29840725660324097
309248,27.001953125,0.2985362410545349
311296,26.318359375,0.3006826937198639
313344,29.39453125,0.29774728417396545
315392,29.6875,0.29689881205558777
317440,26.85546875,0.2990359663963318
319488,29.19921875,0.2986285090446472
321536,28.41796875,0.29862236976623535
323584,29.6875,0.29788774251937866
325632,27.05078125,0.29937106370925903
327680,29.736328125,0.29661059379577637
329728,27.392578125,0.29972726106643677
331776,29.833984375,0.29735952615737915
333824,28.173828125,0.2992076277732849
335872,29.345703125,0.29654306173324585
337920,29.150390625,0.29660099744796753
339968,29.19921875,0.2992420494556427
342016,28.466796875,0.2981336712837219
344064,27.978515625,0.2978286147117615
346112,27.83203125,0.29745355248451233
348160,29.150390625,0.2971464991569519
350208,28.90625,0.29709404706954956
352256,27.978515625,0.29667168855667114
354304,28.22265625,0.2967047393321991
356352,29.833984375,0.29523640871047974
358400,29.00390625,0.29764866828918457
360448,29.345703125,0.29716676473617554
362496,27.9296875,0.2981936037540436
364544,29.443359375,0.29644662141799927
366592,30.517578125,0.29514080286026
368640,29.8828125,0.2963133454322815
370688,29.4921875,0.29632312059402466
372736,28.7109375,0.29710689187049866
374784,29.931640625,0.2965206801891327
376832,28.515625,0.29666876792907715
378880,30.322265625,0.2953423857688904
380928,27.34375,0.29883474111557007
382976,27.83203125,0.29897359013557434
385024,31.201171875,0.29652056097984314
387072,29.4921875,0.29740405082702637
389120,30.517578125,0.2950611710548401
391168,29.052734375,0.2945331931114197
393216,30.126953125,0.29635289311408997
395264,30.76171875,0.2954045832157135
397312,29.150390625,0.2968502640724182
399360,28.90625,0.29603248834609985
401408,28.90625,0.2978030741214752
403456,29.248046875,0.29682591557502747
405504,28.3203125,0.29714035987854004
407552,27.978515625,0.2970004677772522
409600,30.76171875,0.2970280349254608
411648,29.931640625,0.2951802611351013
413696,27.734375,0.2981398105621338
415744,29.78515625,0.2967032790184021
417792,28.3203125,0.2971798777580261
419840,28.076171875,0.2989218235015869
421888,28.80859375,0.29619354009628296
423936,29.58984375,0.29582637548446655
425984,27.490234375,0.2978922426700592
