Step,Accuracy,Loss
2048,10.83984375,0.3249128758907318
4096,10.009765625,0.32470226287841797
6144,11.865234375,0.32427114248275757
8192,11.42578125,0.32454949617385864
10240,10.107421875,0.3241505026817322
12288,10.44921875,0.32401806116104126
14336,9.716796875,0.32402703166007996
16384,9.619140625,0.3234807550907135
18432,10.205078125,0.32322317361831665
20480,9.86328125,0.32298511266708374
22528,8.7890625,0.3228335976600647
24576,11.376953125,0.32255035638809204
26624,11.71875,0.3219146430492401
28672,14.990234375,0.3223700225353241
30720,18.359375,0.3206022381782532
32768,17.67578125,0.32081395387649536
34816,19.23828125,0.320518434047699
36864,20.263671875,0.320201575756073
38912,18.115234375,0.319497287273407
40960,18.359375,0.31857460737228394
43008,19.970703125,0.31885528564453125
45056,21.435546875,0.3174632489681244
47104,22.265625,0.3162340521812439
49152,22.4609375,0.31551533937454224
51200,25.537109375,0.31451553106307983
53248,24.658203125,0.31371167302131653
55296,25.048828125,0.3122517466545105
57344,28.80859375,0.31085091829299927
59392,27.099609375,0.3099721074104309
61440,26.953125,0.30901482701301575
63488,28.076171875,0.3066170811653137
65536,29.8828125,0.3055076003074646
67584,29.58984375,0.3037596344947815
69632,27.978515625,0.3046625256538391
71680,30.17578125,0.30035656690597534
73728,30.37109375,0.30117636919021606
75776,29.443359375,0.30176928639411926
77824,30.419921875,0.2995968163013458
79872,33.0078125,0.29782742261886597
81920,32.373046875,0.2973248362541199
83968,32.470703125,0.29591891169548035
86016,32.470703125,0.29371052980422974
88064,34.619140625,0.29272133111953735
90112,34.130859375,0.29272887110710144
92160,34.326171875,0.290405809879303
94208,33.3984375,0.29084017872810364
96256,36.181640625,0.28574424982070923
98304,36.42578125,0.2867872714996338
100352,35.986328125,0.285532683134079
102400,38.671875,0.2838926911354065
104448,38.57421875,0.28024762868881226
106496,38.4765625,0.28162819147109985
108544,38.623046875,0.2792033851146698
110592,37.451171875,0.2780929207801819
112640,38.525390625,0.27980539202690125
114688,38.134765625,0.2765241265296936
116736,37.646484375,0.2783765196800232
118784,39.84375,0.27537018060684204
120832,38.8671875,0.2748248875141144
122880,37.98828125,0.2769136130809784
124928,38.525390625,0.272159606218338
126976,38.720703125,0.27398011088371277
129024,39.2578125,0.27263450622558594
131072,39.306640625,0.274211585521698
133120,37.646484375,0.2748839557170868
135168,38.76953125,0.26749733090400696
137216,37.890625,0.27235153317451477
139264,40.4296875,0.26752763986587524
141312,39.2578125,0.27001863718032837
143360,38.525390625,0.27068400382995605
145408,39.55078125,0.2679421603679657
147456,37.841796875,0.2711851894855499
149504,40.33203125,0.26393741369247437
151552,40.771484375,0.2645597755908966
153600,38.96484375,0.26631754636764526
155648,39.0625,0.2655046284198761
157696,39.306640625,0.26815086603164673
159744,40.380859375,0.266630619764328
161792,41.30859375,0.2614860236644745
163840,41.6015625,0.2632891833782196
165888,43.408203125,0.2584972679615021
167936,41.943359375,0.26112979650497437
169984,42.96875,0.25820448994636536
172032,40.52734375,0.26532095670700073
174080,42.67578125,0.2614603638648987
176128,42.529296875,0.26102399826049805
178176,40.966796875,0.2595877945423126
180224,42.7734375,0.25624874234199524
182272,42.08984375,0.2574250400066376
184320,42.431640625,0.2600083649158478
186368,43.017578125,0.25412076711654663
188416,40.33203125,0.2582722306251526
190464,43.310546875,0.25377318263053894
192512,43.408203125,0.2552666962146759
194560,42.578125,0.25559717416763306
196608,43.1640625,0.2534882724285126
198656,42.333984375,0.25621265172958374
200704,42.28515625,0.25983139872550964
202752,42.3828125,0.2548063099384308
204800,42.3828125,0.25483840703964233
206848,41.455078125,0.25567537546157837
208896,44.677734375,0.2531500458717346
210944,41.552734375,0.25662487745285034
212992,42.3828125,0.25570160150527954
215040,42.87109375,0.2556895613670349
217088,42.578125,0.2529480755329132
219136,44.189453125,0.2520323097705841
221184,43.75,0.2521361708641052
223232,43.896484375,0.2517091929912567
225280,44.873046875,0.2521290183067322
227328,43.408203125,0.25447484850883484
229376,44.580078125,0.24914520978927612
231424,42.96875,0.253188818693161
233472,43.5546875,0.2536993622779846
235520,44.921875,0.24866534769535065
237568,43.06640625,0.2497887760400772
239616,44.140625,0.249606192111969
241664,46.435546875,0.2467327117919922
243712,44.82421875,0.24738997220993042
245760,45.263671875,0.24708674848079681
247808,44.775390625,0.24778367578983307
249856,45.5078125,0.24901026487350464
251904,43.505859375,0.25164124369621277
253952,45.21484375,0.24713324010372162
256000,44.3359375,0.2504562735557556
258048,47.998046875,0.24511955678462982
260096,45.60546875,0.24630075693130493
262144,45.751953125,0.24372316896915436
264192,45.8984375,0.24605487287044525
266240,46.09375,0.24608229100704193
268288,45.458984375,0.24967144429683685
270336,46.6796875,0.24321220815181732
272384,45.947265625,0.24582260847091675
274432,45.263671875,0.2461719512939453
276480,46.337890625,0.2432916760444641
278528,45.947265625,0.24386022984981537
280576,43.115234375,0.2504124343395233
282624,45.21484375,0.2444031834602356
284672,47.16796875,0.2456621527671814
286720,46.875,0.24271176755428314
288768,46.6796875,0.24391061067581177
290816,46.044921875,0.24471205472946167
